Date,Target
2025-01-06,20.01000022888184
2025-01-07,19.8799991607666
2025-01-08,19.14999961853028
2025-01-10,19.200000762939453
2025-01-13,19.200000762939453
2025-01-14,19.71999931335449
2025-01-15,19.670000076293945
2025-01-16,21.489999771118164
2025-01-17,21.770000457763672
2025-01-21,21.86000061035156
2025-01-22,21.56999969482422
2025-01-23,20.82999992370605
2025-01-24,20.290000915527344
2025-01-27,19.799999237060547
2025-01-28,19.75
2025-01-29,20.01000022888184
2025-01-30,19.43000030517578
2025-01-31,19.3799991607666
2025-02-03,19.290000915527344
2025-02-04,19.64999961853028
2025-02-05,19.3799991607666
2025-02-06,19.100000381469727
2025-02-07,19.770000457763672
2025-02-10,20.96999931335449
2025-02-11,22.479999542236328
2025-02-12,24.1299991607666
2025-02-13,23.600000381469727
2025-02-14,27.38999938964844
2025-02-18,25.71999931335449
2025-02-19,26.09000015258789
2025-02-20,24.8700008392334
2025-02-21,24.270000457763672
2025-02-24,22.989999771118164
2025-02-25,23.520000457763672
2025-02-26,23.09000015258789
2025-02-27,23.729999542236328
2025-02-28,22.739999771118164
2025-03-03,21.32999992370605
2025-03-04,20.809999465942383
2025-03-05,20.75
2025-03-06,20.63999938964844
2025-03-07,19.93000030517578
2025-03-10,19.780000686645508
2025-03-11,20.68000030517578
2025-03-12,23.700000762939453
2025-03-13,24.049999237060547
2025-03-14,25.690000534057617
2025-03-17,25.920000076293945
2025-03-18,24.1200008392334
2025-03-19,23.959999084472656
2025-03-20,24.26000022888184
2025-03-21,24.21999931335449
2025-03-24,24.200000762939453
2025-03-25,23.420000076293945
2025-03-26,23.6200008392334
2025-03-27,22.709999084472656
2025-03-28,22.709999084472656
2025-03-31,22.049999237060547
2025-04-01,21.979999542236328
2025-04-02,22.43000030517578
2025-04-03,19.850000381469727
2025-04-04,19.56999969482422
2025-04-07,18.1299991607666
2025-04-08,21.530000686645508
2025-04-09,19.8799991607666
2025-04-10,19.739999771118164
2025-04-11,20.309999465942383
2025-04-14,19.850000381469727
2025-04-15,19.229999542236328
2025-04-16,18.93000030517578
2025-04-17,18.84000015258789
2025-04-21,19.51000022888184
2025-04-22,20.59000015258789
2025-04-23,21.489999771118164
2025-04-24,20.049999237060547
