Price,Open,High,Low,Close,Volume,Dividends
Ticker,INTC,INTC,INTC,INTC,INTC,INTC
Date,,,,,,
2022-06-02,41.623385269464194,42.27331145973486,41.38790559893357,42.235633850097656,28727600,0.0
2022-06-03,41.54803274495878,41.67990078270309,40.82275494423052,40.869850158691406,33174700,0.0
2022-06-06,41.26546067188778,41.482101547651176,40.57786043321227,40.822757720947266,25437100,0.0
2022-06-07,40.55901730316389,41.058233024821796,40.182248415750955,41.00171661376953,25168700,0.0
2022-06-08,39.79606950169394,39.80548710876224,38.64692741006665,38.83531188964844,59649900,0.0
2022-06-09,38.628083537210124,38.94833603256156,37.68616485595703,37.68616485595703,39047200,0.0
2022-06-10,37.5354569427247,37.75210139520741,36.90437316894531,36.90437316894531,43066200,0.0
2022-06-13,36.310966520729075,36.55586740401901,35.48207702773477,35.576271057128906,50335900,0.0
2022-06-14,35.80232993320705,35.98129679444702,35.359630566181806,35.72697830200195,31351700,0.0
2022-06-15,36.3203823644979,36.89494968997079,35.71755144467224,36.405155181884766,37652300,0.0
2022-06-16,35.510333041688625,35.59510586204731,34.78505526598312,35.171241760253906,45576500,0.0
2022-06-17,35.30310791241368,35.90593522811779,34.47421855675341,34.822731018066406,71393200,0.0
2022-06-21,35.19008814510526,35.821172037960224,35.161831729943145,35.538597106933594,34004900,0.0
2022-06-22,35.161828121694676,35.576271071795276,35.05821648588582,35.20892333984375,32571000,0.0
2022-06-23,35.425563263144525,35.43498086926662,34.76621944742186,35.237178802490234,30163000,0.0
2022-06-24,35.651621014427626,36.39573764261425,35.54801297665849,36.36748123168945,38159900,0.0
2022-06-27,36.61238434588004,36.79135122528777,36.23561896533763,36.38632583618164,29585300,0.0
2022-06-28,36.3392235304761,36.75366644624107,35.548011714463314,35.58568572998047,37824200,0.0
2022-06-29,35.3596251581575,35.41613797463434,34.86982705426378,35.1241455078125,25437200,0.0
2022-06-30,35.04879434183594,35.7929109851963,34.59667379214647,35.237178802490234,35141000,0.0
2022-07-01,34.93577112458653,35.0393827754627,33.79605015121936,34.229331970214844,40596300,0.0
2022-07-05,33.843145164958905,34.60610074044648,33.47579738188037,34.55900192260742,33215000,0.0
2022-07-06,34.68144756902255,35.24659737331897,34.342356249190765,34.841575622558594,26258300,0.0
2022-07-07,35.68929452424265,36.10374100024401,35.53858769473331,35.924774169921875,33165400,0.0
2022-07-08,35.47265436430974,35.92477486154193,35.21833591090395,35.78348922729492,22566300,0.0
2022-07-11,35.472657031796935,35.48207463753453,34.87924726255996,35.03937530517578,25904300,0.0
2022-07-12,35.46324031829785,35.510335534439896,34.84157412307266,35.04879379272461,30546300,0.0
2022-07-13,34.54957803397649,35.25601705551123,34.49306161872523,35.04879379272461,27059200,0.0
2022-07-14,34.84157349728046,35.94361662637613,34.18222970373029,35.519752502441406,36690700,0.0
2022-07-15,36.04722960667704,36.42399493629921,35.538592638895636,36.37689971923828,32892300,0.0
2022-07-18,36.82902147201894,37.055083551674116,36.2921280751146,36.461673736572266,30814400,0.0
2022-07-19,37.03624388048239,38.3643491354545,36.96089225111403,37.88397216796875,53095300,0.0
2022-07-20,37.87454993307692,38.30783167121944,37.26230493608459,38.2042236328125,36387900,0.0
2022-07-21,38.157125857148586,38.28899749649604,37.507203232328344,38.251319885253906,29661200,0.0
2022-07-22,38.02525319045422,38.157121220643496,36.67830929386202,36.92321014404297,41350000,0.0
2022-07-25,36.9985654319096,37.121015869138596,36.31096521123621,36.885536193847656,32263400,0.0
2022-07-26,36.82902305376882,37.27172603249225,36.621803364414575,36.6971549987793,35925500,0.0
2022-07-27,36.98914478452229,38.0723490459156,36.951467177221375,37.846290588378906,42571600,0.0
2022-07-28,37.76151742110546,37.789773829753976,36.77250359392916,37.403587341308594,56662300,0.0
2022-07-29,33.53230387845462,34.49306137204714,33.19321616877606,34.20106887817383,125292400,0.0
2022-08-01,33.95617042132969,35.50091660563833,33.95617042132969,34.813316345214844,52513400,0.0
2022-08-02,34.4648059432096,34.53073996584255,33.90907375734986,33.91849136352539,53929400,0.0
2022-08-03,33.99385080480554,34.464810221002274,33.212056449214074,34.39887619018555,59513900,0.0
2022-08-04,34.26090807678385,34.34653671045325,33.64248228197904,33.92790985107422,54046300,0.365
2022-08-05,33.63296634503385,33.95645189476213,33.47122538487396,33.671024322509766,40205100,0.0
2022-08-08,33.64248529199656,34.21334048126174,33.490256999565254,33.66151428222656,41534600,0.0
2022-08-09,33.50929250625867,33.5854048525713,32.729121902154446,32.843292236328125,48202300,0.0
2022-08-10,33.2904642484428,33.680549547310896,32.90989163175758,33.65200424194336,42243300,0.0
2022-08-11,33.90887970650632,34.527309109635745,33.76616774152837,33.86130905151367,35569700,0.0
2022-08-12,34.061112307895904,34.3845978841193,33.93742568567286,34.356056213378906,37675200,0.0
2022-08-15,34.346542053577856,34.660514969011714,33.97548579308986,34.574886322021484,25400600,0.0
2022-08-16,34.40362919525413,34.80323075962041,33.96597327713647,34.43217086791992,25000200,0.0
2022-08-17,34.070629040737956,34.32751496881716,33.55685718457954,34.042083740234375,29176100,0.0
2022-08-18,33.94694186531471,34.565371344649,33.84228423378964,34.44168472290039,24598200,0.0
2022-08-19,34.061112188830435,34.279940132362384,33.48074068974586,33.66151428222656,31425500,0.0
2022-08-22,33.299975774868834,33.35706275421311,32.09166193265162,32.196319580078125,51006100,0.0
2022-08-23,32.32951365519827,32.71959887721433,32.2629140048108,32.30097198486328,30687100,0.0
2022-08-24,32.320004933297,32.33903392565383,31.967974018809528,32.21534729003906,25105700,0.0
2022-08-25,32.22485579212015,33.23337047977773,32.17728513210235,33.1953125,29799100,0.0
2022-08-26,33.25239798748715,33.3285103142413,31.730111528910154,31.739627838134766,44851500,0.0
2022-08-29,31.615947529519733,31.787204835632597,31.216349568195906,31.34003257751465,32976800,0.0
2022-08-30,31.43517608995099,31.463717763181926,30.588405909614842,30.69305992126465,40182500,0.0
2022-08-31,30.81674397852586,30.81674397852586,30.22685979479974,30.36957359313965,44074500,0.0
2022-09-01,30.036572511060186,30.283943933397634,29.61794381058878,30.217344284057617,36440700,0.0
2022-09-02,30.645486466608773,30.807231068816066,29.551344934538257,29.70357322692871,34893300,0.0
2022-09-06,29.865314825394012,29.865314825394012,28.85680197478343,28.885345458984375,46989600,0.0
2022-09-07,28.942434547694234,29.29446364188381,28.59040545350466,29.16126251220703,37329500,0.0
2022-09-08,28.894863110848906,29.351548019736743,28.45720537880301,29.256404876708984,37359500,0.0
2022-09-09,29.675033068244815,29.969975172940625,29.570375431379905,29.931917190551758,34069500,0.0
2022-09-12,30.19831684196443,30.312488971473055,29.589403657130262,30.02705955505371,38305500,0.0
2022-09-13,29.33251887651941,29.427662019055212,27.829263031508173,27.867321014404297,71417900,0.0
2022-09-14,28.114690149644826,28.324005422480926,27.600920092520106,27.762662887573242,40767200,0.0
2022-09-15,27.734118654951818,27.981490088656386,27.315489935243747,27.439176559448242,39919100,0.0
2022-09-16,27.30597786992203,27.895862074220805,27.039577439613396,27.819747924804688,72748000,0.0
2022-09-19,27.61043857825103,28.06712354273935,27.496266429776583,28.010038375854492,33151900,0.0
2022-09-20,27.658006181197088,27.75314932525788,27.315491588460063,27.553348541259766,31129000,0.0
2022-09-21,27.734119857239627,28.15274859509546,27.07763417066869,27.087148666381836,39977300,0.0
2022-09-22,27.020546463793597,27.115689597251134,26.67803372393253,26.706575393676758,36092700,0.0
2022-09-23,26.54483607290654,26.54483607290654,25.869323185203022,26.18329429626465,43491100,0.0
2022-09-26,26.221346133799905,26.354547241886923,25.555347852181903,25.660003662109375,44786400,0.0
2022-09-27,26.06912121539332,26.259407500241064,25.327008696837023,25.583892822265625,44121400,0.0
2022-09-28,25.555352645426254,25.954952415228984,25.307981186528885,25.812236785888672,40433400,0.0
2022-09-29,25.479235883108505,25.479235883108505,24.917893363563564,25.098663330078125,41831300,0.0
2022-09-30,25.022548923283036,25.27943484950694,24.48974989514429,24.518293380737305,43821000,0.0
2022-10-03,25.051090532697653,25.926404063579138,24.80371912019807,25.660003662109375,44096200,0.0
2022-10-04,26.09766347986094,26.449690731221,25.774177899597717,26.354549407958984,42427500,0.0
2022-10-05,26.040578349721315,26.487748739507303,25.58389164995404,26.297462463378906,30120000,0.0
2022-10-06,26.107177489015953,26.411634073076065,25.688548778581108,25.859806060791016,33985100,0.0
2022-10-07,24.89886349077504,25.003521120620693,24.40412064112841,24.470720291137695,57215500,0.0
2022-10-10,24.680035134062692,24.727605793350477,23.871321223240034,23.97597885131836,43409300,0.0
2022-10-11,23.795209869192025,24.242380288916017,23.49075325876679,23.823753356933594,48134900,0.0
2022-10-12,23.83326426643952,24.28043646762643,23.4622080269052,24.09966468811035,39634100,0.0
2022-10-13,23.528807288207744,25.536320375871682,23.395607986934852,25.136720657348633,62447000,0.0
2022-10-14,25.174777613695817,25.33652040519587,24.50877927170488,24.651493072509766,48185400,0.0
2022-10-17,25.03206302651743,25.45069173513786,24.898863725244542,25.136720657348633,39416500,0.0
2022-10-18,25.441178811192287,25.650492271076327,24.299466555409587,24.61343765258789,51126900,0.0
2022-10-19,24.489750148446408,24.974978520320015,24.442179486670426,24.73712158203125,33882300,0.0
2022-10-20,24.879835890300885,25.64097919719597,24.68955142460546,24.813236236572266,33247700,0.0
2022-10-21,24.59440568563886,25.73611780328584,24.53732053343258,25.660003662109375,53058700,0.0
2022-10-24,25.450691845446098,26.145233654671273,25.23186390249094,25.859806060791016,43831600,0.0
2022-10-25,25.859808208305978,26.221349978225323,25.688550911874092,26.078636169433594,32205300,0.0
2022-10-26,25.869322356281373,26.449692079523206,25.679036070648454,25.888349533081055,37111100,0.0
2022-10-27,26.116694124713124,26.249893437480765,24.86080789047216,24.994009017944336,56305100,0.0
2022-10-28,26.811232784015203,27.800716644961188,26.506776211416437,27.658002853393555,91695700,0.0
2022-10-31,27.667519016328484,27.7626621546783,26.68754777632292,27.049091339111328,59507700,0.0
2022-11-01,27.40111745222958,27.44868992677808,26.535318377194773,26.925403594970703,44418700,0.0
2022-11-02,26.8968640073058,27.448692051860544,26.078635528767748,26.088150024414062,51956100,0.0
2022-11-03,26.116691614507065,26.525804009357916,25.850291199872327,26.05960464477539,39678200,0.0
2022-11-04,26.585138541087908,27.231204737967765,26.4308542408671,27.19263458251953,43051900,0.365
2022-11-07,27.346918910656342,27.452988217657715,26.893707168982882,27.395132064819336,34389800,0.0
2022-11-08,27.732629670945908,27.9158429674121,26.932279172758577,27.462631225585938,36258000,0.0
2022-11-09,27.211919645642528,27.289061798318503,26.53692626953125,26.53692626953125,30544800,0.0
2022-11-10,27.84834341538586,28.764408105829368,27.626559951961106,28.696908950805664,62943900,0.0
2022-11-11,27.89655701103716,29.535828165320652,27.838700858094295,29.342973709106445,49826500,0.0
2022-11-14,29.256184181705414,29.88296428922423,29.101899904138126,29.265827178955078,39395300,0.0
2022-11-15,29.98903801322919,30.22046444959404,29.09225942280677,29.61296844482422,40933200,0.0
2022-11-16,29.034403469917226,29.150115769275452,28.388337307656638,28.475122451782227,35582800,0.0
2022-11-17,28.031552482172028,28.880117889265293,27.96405333735606,28.8222599029541,31983300,0.0
2022-11-18,29.179048198983242,29.179048198983242,28.552267959229212,28.802980422973633,27122200,0.0
2022-11-21,28.600477817022007,28.65833396683814,27.87726950707193,27.906198501586914,36086800,0.0
2022-11-22,28.099053475255506,28.793334642947404,28.021911327646837,28.754762649536133,25584100,0.0
2022-11-23,28.667976923046872,29.005474501705663,28.436550484907258,28.61012077331543,23143900,0.0
2022-11-25,28.619766692824296,28.619766692824296,28.291912078857422,28.291912078857422,11314900,0.0
2022-11-28,28.060484617975934,28.147269767948515,27.520489559757404,27.70370101928711,28267900,0.0
2022-11-29,27.81941494314125,28.13762654409084,27.713343796420073,27.86762809753418,24361500,0.0
2022-11-30,27.74227024466325,29.00547353372441,27.21191639898036,28.995830535888672,72072500,0.0
2022-12-01,29.15975801470209,29.3911844466584,28.465478718833158,28.764404296875,38896300,0.0
2022-12-02,28.127982886029038,28.378695329266066,27.684414151313096,28.35940933227539,31546000,0.0
2022-12-05,28.369054463474953,28.687266080887667,27.85798654008494,28.12798500061035,34040400,0.0
2022-12-06,28.147268371480845,28.262980672894155,27.32763190641211,27.578344345092773,27701200,0.0
2022-12-07,27.26977429221749,27.530127876031965,27.14441715999777,27.3179874420166,28239900,0.0
2022-12-08,27.30834477835158,27.57834320248603,27.067275347978825,27.42405891418457,28486100,0.0
2022-12-09,27.37584628944802,27.751915883981724,27.18299183201833,27.231204986572266,25641300,0.0
2022-12-12,27.125131852525012,27.68441286476634,26.864778262105673,27.665128707885742,35117900,0.0
2022-12-13,28.725836821361064,29.015119428460356,27.356562258610747,27.70370101928711,58546800,0.0
2022-12-14,27.491559632759046,28.079769665058897,27.00942074443822,27.250490188598633,37141100,0.0
2022-12-15,26.941923743458737,26.99977989969243,26.15121619781342,26.180143356323242,45682700,0.0
2022-12-16,26.035499002999398,26.17049729817023,25.505146981216424,25.958356857299805,81104200,0.0
2022-12-19,25.939071393459425,26.00657054243023,25.553360657044916,25.8330020904541,37662500,0.0
2022-12-20,25.59193252269879,25.910144108555976,25.476218382744424,25.49550437927246,31863300,0.0
2022-12-21,25.640147940708683,26.006572711054257,25.63050494159248,25.87157440185547,28100900,0.0
2022-12-22,25.50515022826992,25.50515022826992,24.444444210451955,25.042295455932617,47478300,0.0
2022-12-23,24.994079376869443,25.254434811023486,24.762652937359356,25.15800666809082,23600900,0.0
2022-12-27,24.9265796491694,25.16764908129055,24.733723367786958,25.013364791870117,29548100,0.0
2022-12-28,24.91693955319744,25.186938010736196,24.589084940191103,24.627656936645508,26176900,0.0
2022-12-29,24.849438887681156,25.350863775815828,24.830152890626614,25.273719787597656,30944800,0.0
2022-12-30,24.974794832133654,25.51478988904513,24.878366683595974,25.485862731933594,31030100,0.0
2023-01-03,26.08371317186176,26.102999168842448,25.428005827443503,25.775144577026367,31308000,0.0
2023-01-04,26.430854345730037,26.922636244340204,26.18978489577685,26.69120979309082,37665200,0.0
2023-01-05,26.45978436310016,26.78763897482769,26.40192636864423,26.575496673583984,33552600,0.0
2023-01-06,26.93227950754635,27.800129168058195,26.401925608912368,27.70370101928711,31788600,0.0
2023-01-09,27.80977151713731,28.80297829961147,27.80977151713731,28.262981414794922,37493200,0.0
2023-01-10,28.195485587914547,28.455841062442474,27.886916954050694,28.388341903686523,23008100,0.0
2023-01-11,28.619766010523257,28.812620471120535,27.96405679822175,28.783693313598633,30375400,0.0
2023-01-12,28.90904794592512,29.294758697326316,28.41726604818337,29.207975387573242,28963900,0.0
2023-01-13,28.89940461379544,29.09226090687782,28.745120315015104,29.034404754638672,31361900,0.0
2023-01-17,29.101904575659702,29.179046726826428,28.465481368730735,28.54262351989746,34759100,0.0
2023-01-18,28.73547856461602,28.754764562604766,27.607273431270517,27.78084373474121,44199600,0.0
2023-01-19,27.58798699952837,27.732628294098987,27.231203422987925,27.404773712158203,36886600,0.0
2023-01-20,27.404773681659314,28.185838142842474,27.240846390871358,28.17619514465332,35158500,0.0
2023-01-23,28.282266667526926,29.4008287235835,28.13762537116362,29.188688278198242,38795800,0.0
2023-01-24,28.87047465494698,29.1115440782934,28.667975382944846,28.85118865966797,24855100,0.0
2023-01-25,28.465481138851015,28.822262895410606,28.127983540516905,28.63905143737793,28268000,0.0
2023-01-26,28.98618865064606,29.03440364167541,28.282266334542182,29.015117645263672,56088100,0.0
2023-01-27,26.102999338615348,27.231204420328744,25.82335973743222,27.154062271118164,148548200,0.0
2023-01-30,26.729779500775336,27.49155983268477,26.681566347278196,26.95156478881836,55145800,0.0
2023-01-31,26.787637297221977,27.279419184014884,26.546567853061564,27.250490188598633,52621600,0.0
2023-02-01,26.893707084648902,28.378695770150827,26.691209630742602,28.03155517578125,63330600,0.0
2023-02-02,28.2051258177228,29.217616778058037,27.771200069456867,29.111547470092773,62230700,0.0
2023-02-03,28.56191075220231,30.056540685374546,28.475125598486343,29.23690414428711,57603100,0.0
2023-02-06,28.84160815142617,28.939211261132034,27.924143760414697,28.002225875854492,48726400,0.365
2023-02-07,27.963185138968626,28.56832295693167,27.748459777304095,28.353595733642578,50780800,0.0
2023-02-08,28.255995442166576,28.421920183249103,27.533733490425252,27.56301498413086,36479100,0.0
2023-02-09,27.99246768618719,28.129110934064443,26.909076616232884,27.06524085998535,43906400,0.0
2023-02-10,26.967637348743658,27.319007822872113,26.68459035918154,27.133562088012695,31232500,0.0
2023-02-13,27.20188630644277,27.865583419799805,27.055480697189722,27.865583419799805,32347500,0.0
2023-02-14,27.699657103494793,28.031506572145943,27.31900700894623,27.95342445373535,27928900,0.0
2023-02-15,27.68013685643991,28.187669674876624,27.484930637454998,28.158390045166016,23359400,0.0
2023-02-16,27.816782868384426,28.13887185871126,27.45565188571511,27.523975372314453,28972500,0.0
2023-02-17,27.32876831565852,27.397089938587733,26.72363048383983,26.948118209838867,32086200,0.0
2023-02-21,26.460104035351655,26.616268274114095,25.415754990518632,25.435274124145508,63668400,0.0
2023-02-22,25.28886953467257,26.255136427710145,24.693492230847845,24.859416961669922,89195300,0.0
2023-02-23,25.161987971011783,25.45479545717064,24.713014382393666,24.996063232421875,56473200,0.0
2023-02-24,24.615408925736485,24.742293522864312,24.32260146742129,24.53732681274414,44089900,0.0
2023-02-27,24.93749894033127,24.966780432064013,24.283560517962677,24.303081512451172,37657000,0.0
2023-02-28,24.34212362595629,24.517808854002507,24.13715690602753,24.33236312866211,50255300,0.0
2023-03-01,24.42996702389222,25.298630833078455,24.371404038247963,24.722774505615234,47823400,0.0
2023-03-02,24.605649728499785,25.669519737725928,24.5178089756653,25.571918487548828,48309300,0.0
2023-03-03,25.571919803997503,25.845206297161468,25.38647406819009,25.76712417602539,36744900,0.0
2023-03-06,25.8354456196771,25.903769104117636,25.30839177107945,25.366952896118164,37879800,0.0
2023-03-07,25.220548166860084,25.366951904546383,24.888698701904726,24.917980194091797,43164600,0.0
2023-03-08,24.947259508513874,25.386472577631434,24.839897761770864,25.35719108581543,36071900,0.0
2023-03-09,25.35719211065509,26.33321953780848,25.347431612988608,25.80616569519043,54886100,0.0
2023-03-10,25.913526404132295,26.860274161836333,25.689040551704853,26.56746482849121,65187000,0.0
2023-03-13,26.09897309226763,26.655308426042993,25.97209034627264,26.303939819335938,50977000,0.0
2023-03-14,26.694349744796313,27.42637029431564,26.5967466325355,27.33852767944336,47689800,0.0
2023-03-15,27.065240108074672,27.816781673769935,26.99691848603412,27.728939056396484,49322800,0.0
2023-03-16,27.70941861346735,29.544351255599253,27.70941861346735,29.45650863647461,75779500,0.0
2023-03-17,29.202740580670582,30.25685012340821,28.73424786425932,29.09537696838379,80628500,0.0
2023-03-20,29.085615413340413,29.183218524450513,27.94366329508857,28.46095848083496,38780100,0.0
2023-03-21,28.30479619784849,28.470720939680174,27.30924774685839,27.777740478515625,55650800,0.0
2023-03-22,27.797260296726222,28.421919107429034,27.426370698617145,27.455650329589844,37415500,0.0
2023-03-23,27.699654767475117,28.460956753993234,27.54349054382387,28.334074020385742,43785500,0.0
2023-03-24,28.343835708876163,29.095375368689577,28.23647210249233,28.656164169311523,55912100,0.0
2023-03-27,28.665925923718298,29.01729452630721,28.382877080518664,28.480480194091797,34758200,0.0
2023-03-28,28.38287811648555,28.62688497851229,27.943665020187566,28.587844848632812,37407900,0.0
2023-03-29,29.056339012180583,31.125516261865172,29.046578513822435,30.764387130737305,85556200,0.0
2023-03-30,31.086472417512596,31.798973819568147,31.04743042874265,31.32071876525879,70077600,0.0
2023-03-31,31.037671302059724,32.11130370114696,30.96934968031998,31.88681411743164,59765000,0.0
2023-04-03,32.15034023567914,32.755479885973635,31.759931521528337,32.101539611816406,57038300,0.0
2023-04-04,32.062500248058726,33.02876906193482,32.052741611786914,32.3065071105957,55714100,0.0
2023-04-05,32.01370065253086,32.199148256918505,31.564728904564877,32.04298400878906,39615700,0.0
2023-04-06,31.818491804169874,32.208904254125564,31.6818485636601,32.023460388183594,28551900,0.0
2023-04-10,31.81849010294123,31.974654329924114,31.428081397108453,31.74040985107422,30534400,0.0
2023-04-11,31.877053695966687,32.31626675629937,31.545204241854094,31.57448387145996,27059100,0.0
2023-04-12,31.98441808119869,32.101540325723725,31.19383455334442,31.252397537231445,37070800,0.0
2023-04-13,31.057194238752892,31.65257159963099,30.891269492030702,31.359764099121094,29722300,0.0
2023-04-14,31.23287668611058,31.467124899485984,30.930308714468747,31.125513076782227,24623600,0.0
2023-04-17,31.18407821695117,31.85753582668746,31.008392975585302,31.369522094726562,29601100,0.0
2023-04-18,31.652570501382968,31.68185013344323,31.018153031207433,31.066953659057617,26041400,0.0
2023-04-19,30.354454833564454,30.764386447377372,30.334933837281774,30.403255462646484,25746600,0.0
2023-04-20,30.022603718379475,30.500856931673162,29.973801230314056,30.120206832885742,30255100,0.0
2023-04-21,30.100687008481,30.100687008481,29.505309662296582,29.573631286621094,28655800,0.0
2023-04-24,29.407704912487166,29.64195312806772,28.900172076394732,28.948972702026367,38732500,0.0
2023-04-25,28.734248368404405,28.861131116549412,28.177913025202002,28.187671661376953,38289900,0.0
2023-04-26,28.5000013355668,29.095376794335365,28.148630869547965,28.353595733642578,41218800,0.0
2023-04-27,28.06078923095398,29.23202291741756,27.826542865986188,29.144180297851562,60186200,0.0
2023-04-28,31.213357863026513,31.789214215921206,30.071405655275562,30.315412521362305,80252400,0.0
2023-05-01,30.36421486941095,30.491097620067237,29.554112152260263,29.573631286621094,36918500,0.0
2023-05-02,29.573632650006484,29.846921021528146,29.0368182670306,29.056339263916016,33463400,0.0
2023-05-03,29.90548074347161,30.3642148405713,29.524830630239645,29.915241241455078,45554500,0.0
2023-05-04,29.831938610021997,31.086368450197742,29.77313580932783,30.615957260131836,46104000,0.125
2023-05-05,30.753161482191516,30.78256288390154,30.11614606579161,30.370952606201172,35024600,0.0
2023-05-08,30.08674451993011,30.223947313565983,29.78293566366801,30.155345916748047,30882800,0.0
2023-05-09,29.773137219066594,29.96914282549875,29.31252647397343,29.49873161315918,30706500,0.0
2023-05-10,29.68493770812026,29.792739112805663,28.900917126396287,29.371328353881836,40526500,0.0
2023-05-11,29.008720353927533,29.08712222504971,28.244300708550234,28.28350257873535,47144400,0.0
2023-05-12,28.45010405781083,28.51870545480219,28.146295200780703,28.371702194213867,24153800,0.0
2023-05-15,28.32270186303517,29.234124760049205,28.303100928438564,29.204723358154297,28717500,0.0
2023-05-16,29.028319875818404,29.30272547676297,28.626508202974787,28.636308670043945,22812000,0.0
2023-05-17,28.930316010753835,28.96951600834132,28.107095499689855,28.29330062866211,41667300,0.0
2023-05-18,28.420705130330777,29.165523833918176,28.293302791870843,29.087121963500977,36529200,0.0
2023-05-19,29.008718684013914,29.63593361688515,28.910715883440798,29.33212661743164,40683000,0.0
2023-05-22,29.25372581681525,29.841740772433006,29.224324414797557,29.67513656616211,28693400,0.0
2023-05-23,29.44972911136836,29.59673424999005,28.900916033390814,28.920516967773438,29400900,0.0
2023-05-24,28.724512816606875,28.900917496484908,28.244301115410053,28.420705795288086,28045800,0.0
2023-05-25,27.724887829401666,27.724887829401666,26.323452807345937,26.852664947509766,78009400,0.0
2023-05-26,26.891868351758603,28.508908135227102,26.558659927377448,28.420705795288086,71910600,0.0
2023-05-30,29.106720307092072,29.439928694012156,28.42070260008063,29.390926361083984,54874800,0.0
2023-05-31,29.10672380571776,31.644987009812084,29.07732240242681,30.811965942382812,136243800,0.0
2023-06-01,31.16477023413201,31.301974899480218,30.400352519575563,30.508153915405273,52667400,0.0
2023-06-02,30.772761200805327,30.958966332449027,30.214147675122152,30.684558868408203,36521000,0.0
2023-06-05,30.684561064934964,30.772763403645975,29.234125513850884,29.263526916503906,48244100,0.0
2023-06-06,29.175323279090467,30.82176436940935,29.106721878535176,30.341550827026367,42295300,0.0
2023-06-07,30.41015482791563,30.74336324083592,30.312152023660012,30.655160903930664,39098000,0.0
2023-06-08,30.802163081396642,31.213773349248747,30.439553279307525,31.184371948242188,35199000,0.0
2023-06-09,31.292175114093027,31.35097604666667,30.067144781529084,30.713960647583008,40218000,0.0
2023-06-12,30.772764025508007,32.63480990512271,30.73356402375987,32.40940475463867,59881600,0.0
2023-06-13,33.09542124932797,33.27182592341884,32.4094034876964,33.23262405395508,51990000,0.0
2023-06-14,33.193422109911886,34.88886370620157,33.12482070775246,34.869266510009766,74404300,0.0
2023-06-15,34.575259049742996,35.692486248650205,34.516459979377146,35.10447311401367,67676300,0.0
2023-06-16,35.633687423986125,36.064896809793105,34.88886679391473,35.64348602294922,110240300,0.0
2023-06-20,36.03549334456329,36.36870175041591,34.02644431155308,34.30084991455078,65970200,0.0
2023-06-21,34.222447505414806,34.349851713963076,32.17420026284826,32.242801666259766,70973500,0.0
2023-06-22,32.03699391346735,32.57601028427737,31.488182682818767,32.05659484863281,45740300,0.0
2023-06-23,31.56658116059826,32.781812912699415,31.390176491123963,32.34080123901367,46327100,0.0
2023-06-26,32.52700228840156,33.311024649713566,32.43879995967875,32.674007415771484,38952400,0.0
2023-06-27,32.556408366607485,33.546231262367364,32.35060042282913,33.418827056884766,33038900,0.0
2023-06-28,32.93862356856893,33.13462921344417,32.3702075722804,32.89942169189453,33906900,0.0
2023-06-29,32.67400853399177,32.67400853399177,31.840989419708507,32.25259780883789,38313000,0.0
2023-06-30,32.69361080430017,32.88961640935033,32.49760519925002,32.772010803222656,33811300,0.0
2023-07-03,32.8700176594415,33.21302468720255,32.47800642328926,32.94841766357422,15753000,0.0
2023-07-05,32.64461049777656,32.66421143222731,31.850789475753086,31.86058807373047,37664700,0.0
2023-07-06,31.262775625678355,31.399980302407595,30.753162527536734,31.331377029418945,41693600,0.0
2023-07-07,31.360776995734906,31.762586801452922,31.18437232605422,31.213773727416992,28356300,0.0
2023-07-10,31.23337653692382,32.1742008752923,31.135373729078424,32.08599853515625,36305700,0.0
2023-07-11,32.16440014333354,32.69361421055753,31.850792637977776,32.63481140136719,28148800,0.0
2023-07-12,33.017019605675934,33.39923224945889,32.39960694567266,33.30122756958008,37762200,0.0
2023-07-13,33.46782974323811,33.61483113812526,32.948414346848494,33.19342041015625,32745800,0.0
2023-07-14,33.105220867382876,33.19342320714573,32.340803081768925,32.48780822753906,30438700,0.0
2023-07-17,32.49760136808154,33.90883482877848,32.40939904313201,33.68342971801758,34111200,0.0
2023-07-18,33.59523025960864,34.00684239065943,33.154222335727155,33.81083679199219,29662200,0.0
2023-07-19,33.712837896688654,34.144047248986105,33.644236493788966,33.771636962890625,26486700,0.0
2023-07-20,33.02682092821433,33.5266316955034,32.5662082931762,32.70341110229492,37878000,0.0
2023-07-21,33.05621945219162,33.56583254084737,32.752410570926834,33.34042739868164,79737000,0.0
2023-07-24,33.164017984128066,33.77163192131636,32.88961241349377,32.958213806152344,25225800,0.0
2023-07-25,33.026819580894006,33.654034533276025,32.732813039276934,33.418827056884766,31771100,0.0
2023-07-26,33.04642240194962,33.84023973578182,33.02682146625675,33.67363739013672,32643200,0.0
2023-07-27,34.12444357049192,34.330247762644376,33.42862726074078,33.85983657836914,58890800,0.0
2023-07-28,36.0158917659717,36.251099234687665,34.80066003151501,36.094295501708984,90863000,0.0
2023-07-31,36.13349474303034,36.447102218638456,34.957464840251916,35.05546951293945,55630700,0.0
2023-08-01,35.10447031949267,35.300475928267105,34.57525629735052,35.084869384765625,24702200,0.0
2023-08-02,34.447857871766594,34.47725740635223,33.59523398382054,33.70303726196289,39052000,0.0
2023-08-03,33.605030748039106,34.3302465631894,33.44822702542588,34.17344284057617,24817900,0.0
2023-08-04,33.912804010161636,34.97503982551623,33.912804010161636,34.561946868896484,26674900,0.125
2023-08-07,34.82750622354184,34.965202626684565,34.17836335733644,34.65046691894531,22486900,0.0
